id_emprendedor,fecha_nacimiento,id_genero,id_ciudad,email,id_situacion_laboral,tipo_identificacion,id_nivel_academico,id_usuario,id_ciudad_nacimiento,fecha_registro_perfil,estado_emprendedor,uso_datos,latitud,longitud,pais_natal,estado_civil,carnet_discapacidad,id_estado_civil,id_etnia,parroquia,sector,empresa_labora,empresa_cargo,emprendimiento_nombre,emprendimiento_categoria,emprendimiento_red_social
38271,1995-06-07,1,100,gmail.com,3,C,8,NULL,9536,"2025-08-05 14:00:31",A,NULL,NULL,NULL,EC,NULL,NULL,32,109,TARQUI,NORTE,NULL,NULL,NULL,NULL,NULL
38272,1973-04-30,1,100,gmail.com,3,C,4,NULL,15493,"2025-08-05 15:10:03",A,NULL,NULL,NULL,IT,NULL,NULL,33,109,NORTE,CEIBOS,NULL,NULL,NULL,NULL,NULL
38273,1967-05-24,2,100,gmail.com,4,C,2,NULL,9536,"2025-08-05 15:49:25",A,NULL,NULL,NULL,EC,NULL,NULL,33,109,"FEBRES CORDERO","SUR ESTE",NULL,NULL,NULL,NULL,NULL
38274,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-08-05 23:48:00",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38275,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-08-06 00:04:43",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38276,1994-05-26,1,100,outlook.com,3,C,2,NULL,9536,"2025-08-06 02:17:36",A,SI,NULL,NULL,EC,NULL,NULL,32,106,TARQUI,NORTE,NULL,NULL,NULL,NULL,NULL
38277,1990-08-13,1,100,gmail.com,3,C,2,NULL,9536,"2025-08-06 02:29:15",A,NULL,NULL,NULL,EC,NULL,NULL,32,110,BOLIVAR,CENTRO,NULL,NULL,NULL,NULL,NULL
38278,2004-12-21,2,100,gmail.com,2,C,2,NULL,9536,"2025-08-05 22:23:08",A,NULL,NULL,NULL,EC,NULL,NULL,32,106,TARQUI,SAUCES,NULL,NULL,NULL,NULL,NULL
38279,2005-05-09,2,100,gmail.com,2,C,2,NULL,9536,"2025-08-06 03:32:52",A,NULL,NULL,NULL,EC,NULL,NULL,32,106,"BASTIÓN POPULAR","BASTION POPULAR",NULL,NULL,NULL,NULL,NULL
38280,2005-02-12,2,100,hotmail.com,5,C,4,NULL,9536,"2025-08-06 03:48:22",A,NULL,NULL,NULL,EC,NULL,NULL,32,111,"XIMENA ","SUR ",NULL,NULL,NULL,NULL,NULL
38281,2000-01-06,2,100,gmail.com,1,C,4,NULL,9536,"2025-08-06 04:13:06",A,NULL,NULL,NULL,EC,NULL,NULL,33,106,"XIMENA ","SUR ",NULL,NULL,NULL,NULL,NULL
38282,1998-03-12,1,100,hotmail.es,4,C,2,NULL,104514,"2025-08-06 04:17:28",A,SI,NULL,NULL,EC,NULL,NULL,33,106,XIMENA,"CDLA. COVIEM",NULL,NULL,NULL,NULL,NULL
38283,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-08-06 04:26:33",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38284,NULL,1,NULL,outlook.com,NULL,C,NULL,NULL,14654,"2025-08-06 04:58:11",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38285,NULL,2,NULL,hotmail.com,NULL,C,NULL,NULL,9536,"2025-08-06 05:56:25",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38286,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-08-06 06:08:06",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38287,2004-06-09,1,100,gmail.com,5,C,4,NULL,9536,"2025-08-06 03:18:04",A,NULL,NULL,NULL,EC,NULL,NULL,32,106,PASCUALES,"VIA DAULE",NULL,NULL,NULL,NULL,NULL
38288,NULL,1,NULL,hotmail.com,NULL,C,NULL,NULL,9536,"2025-08-06 09:22:29",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38289,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-08-06 11:26:38",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38290,1996-10-30,1,105,gmail.com,5,C,2,NULL,101489,"2025-08-06 09:09:48",A,NULL,NULL,NULL,EC,NULL,NULL,32,110,"LAUREL ","RECINTO JIGUAL DE LAUREL ",NULL,NULL,NULL,NULL,NULL
38291,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,149241,"2025-08-06 15:27:13",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38292,2002-06-30,2,100,outlook.com,4,C,8,NULL,9536,"2025-08-06 15:53:25",A,NULL,NULL,NULL,EC,NULL,NULL,32,106,AYACUCHO,"CENTRO SUR",NULL,NULL,NULL,NULL,NULL
38293,1998-03-07,2,100,hotmail.com,5,C,4,NULL,9536,"2025-08-06 16:14:37",A,NULL,NULL,NULL,EC,NULL,NULL,32,106,XIMENA,"GUASMO CENTRAL ",NULL,NULL,NULL,NULL,NULL
38294,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,14653,"2025-08-06 16:14:43",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38295,2001-10-15,2,100,outlook.com,4,C,4,NULL,104514,"2025-08-06 16:41:11",A,NULL,NULL,NULL,EC,NULL,NULL,32,106,"9 DE OCTUBRE",CENTRO,NULL,NULL,NULL,NULL,NULL
38296,1989-12-12,2,100,gmail.com,5,C,2,NULL,9536,"2025-08-06 16:44:10",A,NULL,NULL,NULL,EC,NULL,NULL,33,106,"FIEBRES CORDERO ","SUBURBIO ",NULL,NULL,NULL,NULL,NULL
38297,1973-07-17,1,100,gmail.com,2,C,4,NULL,9536,"2025-08-06 11:59:11",A,NULL,NULL,NULL,EC,NULL,NULL,32,106,XIMENA,SUR,NULL,NULL,NULL,NULL,NULL
38298,NULL,2,NULL,gmail.com,NULL,P,NULL,NULL,209654,"2025-08-06 18:59:29",A,NULL,NULL,NULL,VE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38299,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-08-06 20:40:54",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38300,1967-01-30,2,100,hotmail.com,2,C,4,NULL,9536,"2025-08-06 15:42:33",A,NULL,NULL,NULL,EC,NULL,NULL,33,106,TARQUI,CHONGON,NULL,NULL,NULL,NULL,NULL
38301,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,14659,"2025-08-06 22:30:15",A,NULL,NULL,NULL,AR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38302,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-08-07 01:15:01",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38303,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-08-07 02:01:20",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38304,NULL,2,NULL,hotmail.com,NULL,C,NULL,NULL,104309,"2025-08-07 02:46:49",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38305,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-08-07 03:02:02",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38306,NULL,2,NULL,hotmail.com,NULL,C,NULL,NULL,9536,"2025-08-07 12:10:43",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38307,NULL,1,NULL,hotmail.com,NULL,C,NULL,NULL,9536,"2025-08-07 15:09:42",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38308,NULL,2,NULL,hotmail.com,NULL,C,NULL,NULL,9536,"2025-08-07 15:11:51",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38309,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-08-07 15:41:22",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38310,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-08-07 15:42:55",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38311,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-08-07 22:50:59",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38312,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,104261,"2025-08-08 02:42:38",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38313,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-08-08 03:05:05",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38314,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-08-08 03:55:50",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38315,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,115556,"2025-08-08 04:49:02",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38316,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-08-08 13:26:04",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38317,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-08-08 14:30:57",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38318,NULL,2,NULL,hotmail.com,NULL,C,NULL,NULL,9536,"2025-08-08 14:55:21",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38319,1989-12-01,2,109,gmail.com,1,C,4,NULL,9536,"2025-08-08 15:08:45",A,NULL,NULL,NULL,EC,NULL,NULL,32,106,MILAGRO,SUR,NULL,NULL,NULL,NULL,NULL
38320,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-08-08 16:44:42",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38321,NULL,1,NULL,"yahoo.com ",NULL,C,NULL,NULL,9536,"2025-08-08 12:34:29",A,SI,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38322,NULL,2,NULL,hotmail.es,NULL,C,NULL,NULL,9536,"2025-08-08 18:04:09",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38323,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-08-08 18:11:22",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38324,NULL,2,NULL,hotmail.com,NULL,C,NULL,NULL,9536,"2025-08-08 18:38:52",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38325,NULL,2,NULL,hotmail.com,NULL,C,NULL,NULL,140741,"2025-08-08 20:06:32",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38326,2001-01-09,2,244,gmail.com,1,C,4,NULL,104514,"2025-08-08 22:21:03",A,NULL,NULL,NULL,EC,NULL,NULL,32,106,"SANTA ELENA","CIUDADELA ADEMSE",NULL,NULL,NULL,NULL,NULL
38327,NULL,1,NULL,hotmail.com,NULL,C,NULL,NULL,104514,"2025-08-08 22:30:58",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38329,1973-07-18,2,100,gmail.com,1,C,8,NULL,7334,"2025-08-09 17:21:14",A,NULL,NULL,NULL,VE,NULL,NULL,32,106,TARQUI,"COLINAS DE LA ALBORADA",NULL,NULL,NULL,NULL,NULL
38330,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,104296,"2025-08-10 00:24:36",A,NULL,NULL,NULL,GT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38331,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-08-10 01:29:53",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38332,NULL,2,NULL,hotmail.com,NULL,C,NULL,NULL,9536,"2025-08-10 02:53:54",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38333,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,115122,"2025-08-10 05:15:24",A,NULL,NULL,NULL,VE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38334,1976-06-02,1,100,gmail.com,4,C,1,NULL,9536,"2025-08-10 14:32:31",I,NULL,NULL,NULL,EC,NULL,NULL,33,106,"FEBRES CORDERO ",SUBURBIO,NULL,NULL,NULL,NULL,NULL
38335,1993-07-19,2,100,gmail.com,5,C,4,NULL,9536,"2025-08-10 15:59:42",A,NULL,NULL,NULL,EC,NULL,NULL,33,106,TARQUI,"LOMAS DE LA FLORIDA ",NULL,NULL,NULL,NULL,NULL
38336,1986-01-21,2,100,hotmail.es,5,C,2,NULL,9536,"2025-08-10 16:05:27",I,NULL,NULL,NULL,EC,NULL,NULL,33,106,TARQUI,"MAPASINGUE ESTE",NULL,NULL,NULL,NULL,NULL
38337,NULL,2,NULL,hotmail.com,NULL,C,NULL,NULL,9536,"2025-08-10 16:08:32",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38338,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-08-10 17:44:21",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38339,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,103968,"2025-08-10 18:16:30",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38340,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-08-10 18:21:56",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38341,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,7336,"2025-08-10 20:09:06",A,NULL,NULL,NULL,VE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38342,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-08-11 02:02:47",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38344,NULL,1,NULL,hotmail.com,NULL,C,NULL,NULL,9536,"2025-08-11 03:59:41",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38345,NULL,2,NULL,contripro.com,NULL,C,NULL,NULL,104262,"2025-08-11 13:54:37",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38346,NULL,1,NULL,hotmail.com,NULL,C,NULL,NULL,9536,"2025-08-11 19:35:32",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38347,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-08-11 19:36:47",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38348,NULL,1,NULL,outlook.com,NULL,C,NULL,NULL,9536,"2025-08-11 20:02:24",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38349,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,104262,"2025-08-11 20:45:31",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38350,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-08-11 21:23:27",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38352,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-08-12 01:37:59",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38353,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,7902,"2025-08-12 02:47:11",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38354,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-08-12 03:59:06",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38355,NULL,2,NULL,tes.edu.ec,NULL,C,NULL,NULL,9536,"2025-08-12 14:21:08",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38356,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,140585,"2025-08-12 14:47:41",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38357,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-08-12 14:50:21",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38358,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-08-12 14:54:38",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38359,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,149274,"2025-08-12 14:55:36",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38360,NULL,2,NULL,gmail.com,NULL,P,NULL,NULL,9536,"2025-08-12 15:38:47",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38361,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-08-12 19:01:29",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38362,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,101487,"2025-08-12 20:51:05",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38363,NULL,2,NULL,hotmail.com,NULL,C,NULL,NULL,9536,"2025-08-12 21:21:39",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38364,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-08-12 21:28:27",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38365,1954-10-04,2,100,gmail.com,4,C,1,NULL,115000,"2025-08-12 21:48:10",I,NULL,NULL,NULL,EC,NULL,NULL,32,110,"FEBRES CORDERO",SUBURBIO,NULL,NULL,NULL,NULL,NULL
38366,2001-02-24,2,100,gmail.com,4,C,2,NULL,162878,"2025-08-12 21:58:03",I,NULL,NULL,NULL,VE,NULL,NULL,32,109,TARQUI,"SAUCES 6",NULL,NULL,NULL,NULL,NULL
38367,2002-05-14,1,100,gmail.com,1,C,4,NULL,9536,"2025-08-12 21:59:01",I,NULL,NULL,NULL,EC,NULL,NULL,32,106,TARQUI,POLICENTRO,NULL,NULL,NULL,NULL,NULL
38368,1972-07-07,2,106,gmail.com,5,C,2,NULL,9536,"2025-08-12 22:06:53",I,NULL,NULL,NULL,EC,NULL,NULL,33,106,"EL RECREO ","NUEVOS HORIZONTES ",NULL,NULL,NULL,NULL,NULL
38369,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-08-12 22:18:34",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38370,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,6529,"2025-08-12 22:37:43",A,NULL,NULL,NULL,VE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38371,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,7335,"2025-08-12 22:50:38",A,NULL,NULL,NULL,VE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38372,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,6529,"2025-08-12 23:10:14",A,NULL,NULL,NULL,VE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38373,NULL,2,NULL,hotmail.com,NULL,C,NULL,NULL,104309,"2025-08-12 23:13:28",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38374,1956-02-16,2,100,gmail.com,4,C,4,NULL,9536,"2025-08-12 23:22:49",A,NULL,NULL,NULL,EC,NULL,NULL,32,106,LETAMENDI,"CENTRO SUR",NULL,NULL,NULL,NULL,NULL
38375,1985-02-11,2,100,gmail.com,4,C,2,NULL,251589,"2025-08-12 23:24:55",A,NULL,NULL,NULL,CO,NULL,NULL,33,108,TARQUI,"RURAL URBANA",NULL,NULL,NULL,NULL,NULL
38376,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,101484,"2025-08-12 18:40:03",A,SI,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38377,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,128083,"2025-08-12 23:49:26",A,NULL,NULL,NULL,VE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38378,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-08-12 23:52:46",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38379,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,6610,"2025-08-13 00:57:08",A,NULL,NULL,NULL,VE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38381,1991-02-08,2,100,gmail.com,5,C,2,NULL,13295,"2025-08-13 01:25:40",I,NULL,NULL,NULL,EC,NULL,NULL,33,106,TARQUI,NORTE,NULL,NULL,NULL,NULL,NULL
38382,2005-02-05,1,100,gmail.com,5,C,2,NULL,9536,"2025-08-13 01:45:46",I,NULL,NULL,NULL,EC,NULL,NULL,32,106,PASCUALES,"BASTIÓN POPULAR ",NULL,NULL,NULL,NULL,NULL
38383,NULL,1,NULL,outlook.com,NULL,C,NULL,NULL,9536,"2025-08-13 02:51:32",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38384,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-08-13 03:04:25",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38385,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-08-13 03:09:16",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38386,NULL,1,NULL,yahoo.com,NULL,C,NULL,NULL,9536,"2025-08-13 03:54:03",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38387,1996-11-01,2,100,hotmail.com,4,C,3,NULL,9536,"2025-08-13 04:08:24",I,NULL,NULL,NULL,EC,NULL,NULL,34,106,XIMENA,"GUASMO SUR",NULL,NULL,NULL,NULL,NULL
38388,2003-11-11,2,100,gmail.com,3,C,4,NULL,9536,"2025-08-13 04:43:44",I,NULL,NULL,NULL,EC,NULL,NULL,32,106,TARQUI,"COLINAS DE LA ALBORADA ",NULL,NULL,NULL,NULL,NULL
38389,1995-10-15,2,100,hotmail.com,3,C,2,NULL,9536,"2025-08-13 07:36:52",I,NULL,NULL,NULL,EC,NULL,NULL,33,106,"XIMENA ",SUR,NULL,NULL,NULL,NULL,NULL
38390,1980-04-09,2,100,gmail.com,3,C,4,NULL,104662,"2025-08-13 10:02:13",A,NULL,NULL,NULL,VE,NULL,NULL,32,109,"PASCUALES ","LAS ORQUÍDEAS ",NULL,NULL,NULL,NULL,NULL
38391,2002-05-13,2,100,gmail.com,5,C,4,NULL,9536,"2025-08-13 13:14:03",I,NULL,NULL,NULL,EC,NULL,NULL,32,106,"PASCUALES ",NORTE,NULL,NULL,NULL,NULL,NULL
38392,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-08-13 13:26:53",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38393,1991-03-24,1,100,gmail.com,1,C,2,NULL,9536,"2025-08-13 13:28:34",I,NULL,NULL,NULL,EC,NULL,NULL,32,106,XIMENA,GUASMO,NULL,NULL,NULL,NULL,NULL
38394,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-08-13 14:10:41",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38395,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-08-13 14:30:26",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38396,1993-10-01,2,100,gmail.com,4,C,4,NULL,9536,"2025-08-13 14:37:10",I,NULL,NULL,NULL,EC,NULL,NULL,34,106,TARQUI,NORTE,NULL,NULL,NULL,NULL,NULL
38397,1997-12-20,2,100,gmail.com,5,C,3,NULL,9536,"2025-08-13 15:44:52",I,NULL,NULL,NULL,EC,NULL,NULL,32,106,COMBONI,"GUASMO ",NULL,NULL,NULL,NULL,NULL
