id_registro_actividad,id_persona,tipo,fecha,hora_inicio,estado_asistencia_actividad,tema,id_evento,hora_fin,id_motivo_cancelar,id_tipo_asistencia,id_usuario_can,fecha_inscripcion_actividad,fecha_cancelacion,id_usuario_registro,id_registro_formulario
25139,33511,EVENTO,2025-05-21,11:30,AG,"PANEL DE CASOS DE EXITO DE EMPRENDEDORES",569,12:00,NULL,1,NULL,"2025-05-18 19:24:00",NULL,15369,NULL
25140,33511,EVENTO,2025-05-21,10:00,AG,"JORNADA DE EVALUACIÓN DE PRODUCTOS CON EXPERTOS EN MARKETING Y ALIMENTOS",568,15:00,NULL,1,NULL,"2025-05-18 19:24:01",NULL,15369,NULL
25143,33511,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 00:26:25",NULL,20517,3845
25141,33512,EVENTO,2025-05-21,11:30,AG,"PANEL DE CASOS DE EXITO DE EMPRENDEDORES",569,12:00,NULL,1,NULL,"2025-05-18 19:24:05",NULL,15369,NULL
25142,33512,EVENTO,2025-05-21,10:00,AG,"JORNADA DE EVALUACIÓN DE PRODUCTOS CON EXPERTOS EN MARKETING Y ALIMENTOS",568,15:00,NULL,1,NULL,"2025-05-18 19:24:05",NULL,15369,NULL
25144,33513,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 00:27:32",NULL,20517,3846
25145,33514,EVENTO,2025-05-21,11:30,AG,"PANEL DE CASOS DE EXITO DE EMPRENDEDORES",569,12:00,NULL,1,NULL,"2025-05-18 19:27:48",NULL,15369,NULL
25146,33514,EVENTO,2025-05-21,10:00,AG,"JORNADA DE EVALUACIÓN DE PRODUCTOS CON EXPERTOS EN MARKETING Y ALIMENTOS",568,15:00,NULL,1,NULL,"2025-05-18 19:27:49",NULL,15369,NULL
25147,33515,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 00:27:55",NULL,20517,3847
25237,33517,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 01:09:05",NULL,20517,3899
25153,33519,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 00:31:10",NULL,20517,3851
25154,33520,EVENTO,2025-05-21,11:30,AG,"PANEL DE CASOS DE EXITO DE EMPRENDEDORES",569,12:00,NULL,1,NULL,"2025-05-18 19:32:53",NULL,15369,NULL
25155,33521,EVENTO,2025-05-21,11:30,AG,"PANEL DE CASOS DE EXITO DE EMPRENDEDORES",569,12:00,NULL,1,NULL,"2025-05-18 19:32:59",NULL,15369,NULL
25156,33521,EVENTO,2025-05-21,10:00,AG,"JORNADA DE EVALUACIÓN DE PRODUCTOS CON EXPERTOS EN MARKETING Y ALIMENTOS",568,15:00,NULL,1,NULL,"2025-05-18 19:33:00",NULL,15369,NULL
25157,33522,EVENTO,2025-05-21,10:00,AG,"JORNADA DE EVALUACIÓN DE PRODUCTOS CON EXPERTOS EN MARKETING Y ALIMENTOS",568,15:00,NULL,1,NULL,"2025-05-18 19:33:22",NULL,15369,NULL
25161,33523,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 00:34:05",NULL,20517,3856
25162,33524,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 00:34:12",NULL,20517,3857
25163,33525,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 00:34:18",NULL,20517,3858
25164,33528,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 00:34:52",NULL,20517,3859
25355,33530,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 01:55:39",NULL,20517,3954
25166,33531,EVENTO,2025-05-21,11:30,AG,"PANEL DE CASOS DE EXITO DE EMPRENDEDORES",569,12:00,NULL,1,NULL,"2025-05-18 19:36:13",NULL,15369,NULL
25167,33531,EVENTO,2025-05-21,10:00,AG,"JORNADA DE EVALUACIÓN DE PRODUCTOS CON EXPERTOS EN MARKETING Y ALIMENTOS",568,15:00,NULL,1,NULL,"2025-05-18 19:36:14",NULL,15369,NULL
36784,33532,EVENTO,2025-09-19,19:30,AS,"DOMINANDO LA ENTREVISTA PERFECTA: ESTRATEGIAS PARA DESTACAR EN PROCESOS DE SELECCIÓN (VIRTUAL)",640,21:00,NULL,2,NULL,"2025-09-16 21:53:52",NULL,20517,16248
25168,33533,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 00:37:40",NULL,20517,3861
25169,33534,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 00:37:52",NULL,20517,3863
25170,33536,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 00:39:09",NULL,20517,3865
25171,33540,EVENTO,2025-05-21,11:30,AG,"PANEL DE CASOS DE EXITO DE EMPRENDEDORES",569,12:00,NULL,1,NULL,"2025-05-18 19:40:18",NULL,15369,NULL
25172,33540,EVENTO,2025-05-21,10:00,AG,"JORNADA DE EVALUACIÓN DE PRODUCTOS CON EXPERTOS EN MARKETING Y ALIMENTOS",568,15:00,NULL,1,NULL,"2025-05-18 19:40:19",NULL,15369,NULL
25173,33542,EVENTO,2025-05-21,11:30,AG,"PANEL DE CASOS DE EXITO DE EMPRENDEDORES",569,12:00,NULL,1,NULL,"2025-05-18 19:41:25",NULL,15369,NULL
25174,33542,EVENTO,2025-05-21,10:00,AG,"JORNADA DE EVALUACIÓN DE PRODUCTOS CON EXPERTOS EN MARKETING Y ALIMENTOS",568,15:00,NULL,1,NULL,"2025-05-18 19:41:26",NULL,15369,NULL
27559,33542,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-20 00:08:52",NULL,20517,6123
25175,33543,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 00:41:27",NULL,20517,3866
25176,33544,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 00:41:44",NULL,20517,3867
25177,33545,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 00:43:06",NULL,20517,3868
25180,33546,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 00:44:13",NULL,20517,3870
25181,33548,EVENTO,2025-05-21,11:30,AG,"PANEL DE CASOS DE EXITO DE EMPRENDEDORES",569,12:00,NULL,1,NULL,"2025-05-18 19:44:50",NULL,15369,NULL
25182,33549,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 00:45:27",NULL,20517,3871
25183,33550,EVENTO,2025-05-21,10:00,AG,"JORNADA DE EVALUACIÓN DE PRODUCTOS CON EXPERTOS EN MARKETING Y ALIMENTOS",568,15:00,NULL,1,NULL,"2025-05-18 19:45:44",NULL,15369,NULL
25184,33551,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 00:46:20",NULL,20517,3872
25185,33552,EVENTO,2025-05-21,11:30,AG,"PANEL DE CASOS DE EXITO DE EMPRENDEDORES",569,12:00,NULL,1,NULL,"2025-05-18 19:46:34",NULL,15369,NULL
25186,33552,EVENTO,2025-05-21,10:00,AG,"JORNADA DE EVALUACIÓN DE PRODUCTOS CON EXPERTOS EN MARKETING Y ALIMENTOS",568,15:00,NULL,1,NULL,"2025-05-18 19:46:35",NULL,15369,NULL
25187,33553,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 00:48:29",NULL,20517,3873
25188,33555,EVENTO,2025-05-21,11:30,AG,"PANEL DE CASOS DE EXITO DE EMPRENDEDORES",569,12:00,NULL,1,NULL,"2025-05-18 19:49:06",NULL,15369,NULL
25189,33555,EVENTO,2025-05-21,10:00,AG,"JORNADA DE EVALUACIÓN DE PRODUCTOS CON EXPERTOS EN MARKETING Y ALIMENTOS",568,15:00,NULL,1,NULL,"2025-05-18 19:49:07",NULL,15369,NULL
25190,33558,EVENTO,2025-05-21,11:30,AG,"PANEL DE CASOS DE EXITO DE EMPRENDEDORES",569,12:00,NULL,1,NULL,"2025-05-18 19:50:01",NULL,15369,NULL
25191,33558,EVENTO,2025-05-21,10:00,AG,"JORNADA DE EVALUACIÓN DE PRODUCTOS CON EXPERTOS EN MARKETING Y ALIMENTOS",568,15:00,NULL,1,NULL,"2025-05-18 19:50:03",NULL,15369,NULL
25192,33559,EVENTO,2025-05-21,11:30,AG,"PANEL DE CASOS DE EXITO DE EMPRENDEDORES",569,12:00,NULL,1,NULL,"2025-05-18 19:50:30",NULL,15369,NULL
25193,33560,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 00:50:39",NULL,20517,3874
25194,33561,EVENTO,2025-05-21,11:30,AG,"PANEL DE CASOS DE EXITO DE EMPRENDEDORES",569,12:00,NULL,1,NULL,"2025-05-18 19:51:13",NULL,15369,NULL
25197,33563,EVENTO,2025-05-21,11:30,AG,"PANEL DE CASOS DE EXITO DE EMPRENDEDORES",569,12:00,NULL,1,NULL,"2025-05-18 19:52:20",NULL,15369,NULL
25198,33563,EVENTO,2025-05-21,10:00,AG,"JORNADA DE EVALUACIÓN DE PRODUCTOS CON EXPERTOS EN MARKETING Y ALIMENTOS",568,15:00,NULL,1,NULL,"2025-05-18 19:52:21",NULL,15369,NULL
25199,33564,TALLER,2025-05-20,09:00,AG,"TALLER PREPARACIÓN CV Y ENTREVISTAS",546,11:30,NULL,1,NULL,"2025-05-19 00:52:47",NULL,20517,3876
25200,33565,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 00:52:48",NULL,20517,3877
25201,33569,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 00:53:40",NULL,20517,3878
25202,33570,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 00:53:53",NULL,20517,3879
25203,33571,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 00:54:15",NULL,20517,3880
25204,33574,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 00:55:36",NULL,20517,3881
25205,33576,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 00:55:52",NULL,20517,3883
25206,33578,EVENTO,2025-05-21,11:30,AG,"PANEL DE CASOS DE EXITO DE EMPRENDEDORES",569,12:00,NULL,1,NULL,"2025-05-18 19:57:17",NULL,15369,NULL
25208,33579,EVENTO,2025-05-21,11:30,AG,"PANEL DE CASOS DE EXITO DE EMPRENDEDORES",569,12:00,NULL,1,NULL,"2025-05-18 19:57:31",NULL,15369,NULL
25209,33579,EVENTO,2025-05-21,10:00,AG,"JORNADA DE EVALUACIÓN DE PRODUCTOS CON EXPERTOS EN MARKETING Y ALIMENTOS",568,15:00,NULL,1,NULL,"2025-05-18 19:57:32",NULL,15369,NULL
25215,33579,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 00:59:16",NULL,20517,3889
25207,33580,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 00:57:31",NULL,20517,3884
25214,33581,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 00:59:14",NULL,20517,3888
25210,33583,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 00:57:55",NULL,20517,3885
25211,33584,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 00:58:12",NULL,20517,3886
25212,33585,TALLER,2025-05-20,09:00,AG,"TALLER PREPARACIÓN CV Y ENTREVISTAS",546,11:30,NULL,1,NULL,"2025-05-19 00:58:28",NULL,20517,3887
25216,33586,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 00:59:26",NULL,20517,3890
25217,33588,EVENTO,2025-05-21,10:00,AG,"JORNADA DE EVALUACIÓN DE PRODUCTOS CON EXPERTOS EN MARKETING Y ALIMENTOS",568,15:00,NULL,1,NULL,"2025-05-18 19:59:54",NULL,15369,NULL
25218,33589,EVENTO,2025-05-21,11:30,AG,"PANEL DE CASOS DE EXITO DE EMPRENDEDORES",569,12:00,NULL,1,NULL,"2025-05-18 20:00:01",NULL,15369,NULL
25219,33589,EVENTO,2025-05-21,10:00,AG,"JORNADA DE EVALUACIÓN DE PRODUCTOS CON EXPERTOS EN MARKETING Y ALIMENTOS",568,15:00,NULL,1,NULL,"2025-05-18 20:00:02",NULL,15369,NULL
25340,33589,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 01:50:45",NULL,20517,3946
26819,33590,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 18:51:01",NULL,20517,5228
25220,33593,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 01:01:32",NULL,20517,3891
25221,33596,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 01:02:03",NULL,20517,3892
25222,33597,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 01:02:35",NULL,20517,3893
25223,33598,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 01:02:43",NULL,20517,3894
25224,33599,EVENTO,2025-05-21,11:30,AG,"PANEL DE CASOS DE EXITO DE EMPRENDEDORES",569,12:00,NULL,1,NULL,"2025-05-18 20:03:07",NULL,15369,NULL
25225,33601,EVENTO,2025-05-21,11:30,AG,"PANEL DE CASOS DE EXITO DE EMPRENDEDORES",569,12:00,NULL,1,NULL,"2025-05-18 20:04:04",NULL,15369,NULL
25226,33601,EVENTO,2025-05-21,10:00,AG,"JORNADA DE EVALUACIÓN DE PRODUCTOS CON EXPERTOS EN MARKETING Y ALIMENTOS",568,15:00,NULL,1,NULL,"2025-05-18 20:04:05",NULL,15369,NULL
25227,33602,EVENTO,2025-05-21,10:00,AG,"JORNADA DE EVALUACIÓN DE PRODUCTOS CON EXPERTOS EN MARKETING Y ALIMENTOS",568,15:00,NULL,1,NULL,"2025-05-18 20:04:06",NULL,15369,NULL
25228,33604,EVENTO,2025-05-21,11:30,AG,"PANEL DE CASOS DE EXITO DE EMPRENDEDORES",569,12:00,NULL,1,NULL,"2025-05-18 20:05:22",NULL,15369,NULL
25229,33605,EVENTO,2025-05-21,11:30,AG,"PANEL DE CASOS DE EXITO DE EMPRENDEDORES",569,12:00,NULL,1,NULL,"2025-05-18 20:05:26",NULL,15369,NULL
25230,33607,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 01:05:38",NULL,20517,3895
25231,33608,EVENTO,2025-05-21,11:30,AG,"PANEL DE CASOS DE EXITO DE EMPRENDEDORES",569,12:00,NULL,1,NULL,"2025-05-18 20:07:32",NULL,15369,NULL
25232,33608,EVENTO,2025-05-21,10:00,AG,"JORNADA DE EVALUACIÓN DE PRODUCTOS CON EXPERTOS EN MARKETING Y ALIMENTOS",568,15:00,NULL,1,NULL,"2025-05-18 20:07:33",NULL,15369,NULL
25235,33610,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 01:08:53",NULL,20517,3898
25264,33610,EVENTO,2025-05-21,11:30,AG,"PANEL DE CASOS DE EXITO DE EMPRENDEDORES",569,12:00,NULL,1,NULL,"2025-05-18 20:19:16",NULL,15369,NULL
25265,33610,EVENTO,2025-05-21,10:00,AG,"JORNADA DE EVALUACIÓN DE PRODUCTOS CON EXPERTOS EN MARKETING Y ALIMENTOS",568,15:00,NULL,1,NULL,"2025-05-18 20:19:17",NULL,15369,NULL
25236,33611,EVENTO,2025-05-21,10:00,AG,"JORNADA DE EVALUACIÓN DE PRODUCTOS CON EXPERTOS EN MARKETING Y ALIMENTOS",568,15:00,NULL,1,NULL,"2025-05-18 20:09:04",NULL,15369,NULL
25238,33612,EVENTO,2025-05-21,11:30,AG,"PANEL DE CASOS DE EXITO DE EMPRENDEDORES",569,12:00,NULL,1,NULL,"2025-05-18 20:09:17",NULL,15369,NULL
25239,33612,EVENTO,2025-05-21,10:00,AG,"JORNADA DE EVALUACIÓN DE PRODUCTOS CON EXPERTOS EN MARKETING Y ALIMENTOS",568,15:00,NULL,1,NULL,"2025-05-18 20:09:18",NULL,15369,NULL
25240,33613,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 01:09:27",NULL,20517,3900
25241,33615,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 01:09:43",NULL,20517,3901
25242,33616,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 01:10:45",NULL,20517,3902
25243,33617,EVENTO,2025-05-21,11:30,AG,"PANEL DE CASOS DE EXITO DE EMPRENDEDORES",569,12:00,NULL,1,NULL,"2025-05-18 20:11:08",NULL,15369,NULL
25244,33617,EVENTO,2025-05-21,10:00,AG,"JORNADA DE EVALUACIÓN DE PRODUCTOS CON EXPERTOS EN MARKETING Y ALIMENTOS",568,15:00,NULL,1,NULL,"2025-05-18 20:11:09",NULL,15369,NULL
26447,33617,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 17:06:58",NULL,20517,4815
25245,33618,EVENTO,2025-05-21,10:00,AG,"JORNADA DE EVALUACIÓN DE PRODUCTOS CON EXPERTOS EN MARKETING Y ALIMENTOS",568,15:00,NULL,1,NULL,"2025-05-18 20:11:25",NULL,15369,NULL
25248,33618,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 01:14:35",NULL,20517,3906
25252,33619,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 01:15:49",NULL,20517,3910
25246,33620,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 01:12:19",NULL,20517,3904
25247,33625,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 01:14:12",NULL,20517,3905
25249,33626,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 01:14:43",NULL,20517,3907
25257,33626,EVENTO,2025-05-21,11:30,AG,"PANEL DE CASOS DE EXITO DE EMPRENDEDORES",569,12:00,NULL,1,NULL,"2025-05-18 20:16:34",NULL,15369,NULL
25259,33626,EVENTO,2025-05-21,10:00,AG,"JORNADA DE EVALUACIÓN DE PRODUCTOS CON EXPERTOS EN MARKETING Y ALIMENTOS",568,15:00,NULL,1,NULL,"2025-05-18 20:16:35",NULL,15369,NULL
25250,33627,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 01:14:47",NULL,20517,3908
25253,33629,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 01:15:57",NULL,20517,3911
25254,33632,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 01:16:24",NULL,20517,3912
25258,33633,EVENTO,2025-05-21,11:30,AG,"PANEL DE CASOS DE EXITO DE EMPRENDEDORES",569,12:00,NULL,1,NULL,"2025-05-18 20:16:34",NULL,15369,NULL
25260,33634,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 01:16:44",NULL,20517,3913
25261,33635,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 01:18:19",NULL,20517,3914
25262,33636,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 01:18:31",NULL,20517,3915
25263,33637,EVENTO,2025-05-21,10:00,AG,"JORNADA DE EVALUACIÓN DE PRODUCTOS CON EXPERTOS EN MARKETING Y ALIMENTOS",568,15:00,NULL,1,NULL,"2025-05-18 20:18:55",NULL,15369,NULL
25266,33638,EVENTO,2025-05-21,10:00,AG,"JORNADA DE EVALUACIÓN DE PRODUCTOS CON EXPERTOS EN MARKETING Y ALIMENTOS",568,15:00,NULL,1,NULL,"2025-05-18 20:20:07",NULL,15369,NULL
25267,33639,EVENTO,2025-05-21,11:30,AG,"PANEL DE CASOS DE EXITO DE EMPRENDEDORES",569,12:00,NULL,1,NULL,"2025-05-18 20:20:35",NULL,15369,NULL
25268,33639,EVENTO,2025-05-21,10:00,AG,"JORNADA DE EVALUACIÓN DE PRODUCTOS CON EXPERTOS EN MARKETING Y ALIMENTOS",568,15:00,NULL,1,NULL,"2025-05-18 20:20:36",NULL,15369,NULL
25269,33640,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 01:20:47",NULL,20517,3916
25271,33641,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 01:21:12",NULL,20517,3918
25272,33641,EVENTO,2025-05-21,11:30,AG,"PANEL DE CASOS DE EXITO DE EMPRENDEDORES",569,12:00,NULL,1,NULL,"2025-05-18 20:21:52",NULL,15369,NULL
25273,33641,EVENTO,2025-05-21,10:00,AG,"JORNADA DE EVALUACIÓN DE PRODUCTOS CON EXPERTOS EN MARKETING Y ALIMENTOS",568,15:00,NULL,1,NULL,"2025-05-18 20:21:53",NULL,15369,NULL
25274,33644,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 01:23:31",NULL,20517,3919
25275,33645,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 01:24:05",NULL,20517,3920
25276,33646,EVENTO,2025-05-21,11:30,AG,"PANEL DE CASOS DE EXITO DE EMPRENDEDORES",569,12:00,NULL,1,NULL,"2025-05-18 20:24:12",NULL,15369,NULL
25277,33647,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 01:24:25",NULL,20517,3921
25278,33650,EVENTO,2025-05-21,10:00,AG,"JORNADA DE EVALUACIÓN DE PRODUCTOS CON EXPERTOS EN MARKETING Y ALIMENTOS",568,15:00,NULL,1,NULL,"2025-05-18 20:24:51",NULL,15369,NULL
25279,33651,EVENTO,2025-05-21,10:00,AG,"JORNADA DE EVALUACIÓN DE PRODUCTOS CON EXPERTOS EN MARKETING Y ALIMENTOS",568,15:00,NULL,1,NULL,"2025-05-18 20:25:10",NULL,15369,NULL
25280,33652,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 01:25:25",NULL,20517,3922
25462,33652,EVENTO,2025-05-21,11:30,AG,"PANEL DE CASOS DE EXITO DE EMPRENDEDORES",569,12:00,NULL,1,NULL,"2025-05-18 21:28:31",NULL,15369,NULL
25463,33652,EVENTO,2025-05-21,10:00,AG,"JORNADA DE EVALUACIÓN DE PRODUCTOS CON EXPERTOS EN MARKETING Y ALIMENTOS",568,15:00,NULL,1,NULL,"2025-05-18 21:28:32",NULL,15369,NULL
26911,33654,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 19:08:15",NULL,20517,5338
25281,33655,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 01:27:05",NULL,20517,3923
25282,33656,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 01:27:12",NULL,20517,3924
25284,33657,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-19 01:28:03",NULL,20517,3925
25285,33658,EVENTO,2025-05-21,11:30,AG,"PANEL DE CASOS DE EXITO DE EMPRENDEDORES",569,12:00,NULL,1,NULL,"2025-05-18 20:28:10",NULL,15369,NULL
